episode,total_reward
1033,-3.1979702508399757
1034,-2.7429721602560737
1035,-3.5592540464839098
1036,-2.6642453818330836
1037,-2.7171118141645056
1038,-2.1992770670432025
1039,-1.9763343920511471
1040,-1.383917873705156
1041,-3.2208366649053177
1042,-2.7659350742644464
1043,-3.4560783693300943
1044,-1.646055053718721
1045,-3.0785040410017275
1046,-2.6882215846241797
1047,-2.7138990101619185
1048,-3.2077578479536193
1049,-3.6313793236008878
1050,-2.6143186364800552
1051,-2.924045973856364
1052,-4.666095453338179
1053,-3.8721502356569744
1054,-3.1870425178432136
1055,-3.658926248464745
1056,-4.14671152624652
1057,-3.2163768563513444
1058,-2.744664705437664
1059,-2.633601432590894
1060,-3.098584395026869
1061,-2.8232396898528074
1062,-3.9634119909553274
1063,-2.604001899053115
1064,-3.0895036857144667
1065,-3.414832010865884
1066,-1.9304156753805817
1067,-3.9902363986476552
1068,-2.1514936060777883
1069,-3.0330965642449086
1070,-3.146696618995694
1071,-2.8206353338137276
1072,-3.1360120308928257
1073,-5.043360708004061
1074,-3.1011854288916694
1075,-3.5736563159857733
1076,-3.795652039744361
1077,-2.3459500062818
1078,-3.6620054035488394
1079,-2.4342468942762645
1080,-2.5542728065554177
1081,-1.564020586137973
1082,-3.3032316870266474
1083,-2.7851502115672884
1084,-2.6453490808742086
1085,-3.013381357018774
1086,-2.8267812734471685
1087,-2.1382256750184627
1088,-3.681027050279498
1089,-3.2581231200587153
1090,-3.623941585395468
1091,-3.7573313985593457
1092,-2.9713452709076345
1093,-3.3860481374807456
1094,-2.0628979373763703
1095,-3.0628720315385918
1096,-2.8243873802063746
1097,-2.784286417728527
1098,-2.0673942638114093
1099,-3.2553473118405463
1100,-1.1526762614060297
1101,-2.537917185378375
1102,-4.114613255594338
1103,-2.238931965542059
1104,-3.024470315968092
1105,-3.4794280167793996
1106,-4.07079119815927
1107,-2.457278339758746
1108,-2.957728362556072
1109,-2.4614359461828736
1110,-2.942317458806378
1111,-3.885481880117713
1112,-1.5617447346312248
1113,-2.514015297750251
1114,-3.7719715607564206
1115,-3.322773123850814
1116,-1.4598637844718687
1117,-2.529675752026243
1118,-2.29595324174745
1119,-2.2830653682074304
1120,-2.0535775298347834
1121,-3.6610385040035385
1122,-3.176381076198272
1123,-3.3641586106407315
1124,-2.3690473536317413
1125,-1.514270100669807
1126,-1.851415107973068
1127,-2.4842654882657182
1128,-2.556333713468811
1129,-3.2023240946497777
1130,-3.24051237070098
1131,-2.855066030910001
1132,-2.7433886996632797
1133,-1.6730413930534485
1134,-3.0143568593116647
1135,-2.558429298247654
1136,-3.9142260891213225
1137,-3.4803484885186378
1138,-2.967806617700805
1139,-2.5271839740713666
1140,-2.6853641827013552
1141,-2.711572967446668
1142,-4.024888609470631
1143,-3.043620083658541
1144,-2.6505552264780343
1145,-2.931528266826598
1146,-2.4635119693607628
1147,-3.7305418190341113
1148,-3.0947153232341065
1149,-2.565157262027893
1150,-3.136179025959065
1151,-2.9776446940366155
1152,-3.049093087156163
1153,-2.5697865346499045
1154,-3.3550520309491985
1155,-3.087939194732253
1156,-2.380288137217814
1157,-2.7763532586943813
1158,-3.249929294165562
1159,-4.212747079929893
1160,-4.036042590779613
1161,-3.1673606093070474
1162,-3.6614629125882816
1163,-1.8258364896320574
1164,-3.45448313383204
1165,-3.5497163933968565
1166,-3.2360127462863213
1167,-2.066585461330634
1168,-3.8435321932072695
1169,-3.792893196153675
1170,-3.5881693994936037
1171,-2.9379299886100663
1172,-3.63719464244164
1173,-3.436370938779659
1174,-3.0517785368875807
1175,-2.232512860136251
1176,-3.275387945336
1177,-3.3782402960311586
1178,-3.520030099567628
1179,-2.832695157109769
1180,-2.776830586986622
1181,-2.259281307268935
1182,-3.043412171245652
1183,-3.5811011648374906
1184,-3.054110357586413
1185,-2.948236504017627
1186,-3.4918655966899474
1187,-2.7610957077026517
1188,-2.9783902452049174
1189,-2.5713151068594913
1190,-2.026196982280667
1191,-2.031707667845215
1192,-2.4534202953809947
1193,-2.176715052865611
1194,-2.485161485240691
1195,-3.4016788558582776
